route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
2.131.2970,2.131.4.7999.2970,2.131.4.3053914.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053949.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053938.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053943.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053936.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053912.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053916.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053910.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053923.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053907.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053905.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053903.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053932.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053921.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053927.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053941.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053899.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053918.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053901.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053913.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053931.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053911.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053920.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053935.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053915.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053926.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053933.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053948.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053906.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053937.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053930.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053924.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053904.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053908.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053902.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053944.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053917.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053922.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053946.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053942.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053900.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053939.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053928.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053898.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.7999.2970,2.131.4.3053909.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066397.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066386.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066421.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066424.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066419.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066408.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066400.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066388.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066404.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066410.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066395.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066391.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066380.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066434.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066399.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066393.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066430.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066426.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066406.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066417.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066384.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066382.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066436.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066422.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066413.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066415.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066402.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066428.2970,"Pl. Alfons Comín",0,2.131.4.1.1,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066390.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066423.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066418.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066407.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066405.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066379.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066431.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066425.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066416.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066398.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066394.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066392.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066429.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066409.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066385.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066411.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066401.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066396.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066435.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066420.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066383.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066427.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066381.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066433.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066412.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066389.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066403.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066414.2970,"El Putxet",1,2.131.4.1.2,1
2.131.2970,2.131.4.8000.2970,2.131.4.3066387.2970,"El Putxet",1,2.131.4.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049182.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049232.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049252.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049189.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049246.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049239.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049220.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049222.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049218.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049193.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049187.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049178.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049213.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049184.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049206.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049228.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049236.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049238.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049176.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049195.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049211.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049198.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049202.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049204.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049216.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049230.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049250.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049241.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049191.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049186.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049180.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049248.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049208.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049234.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049226.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049224.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049200.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049244.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049233.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049207.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049217.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049197.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049242.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049249.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049235.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049192.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049183.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049237.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049212.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049253.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049194.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049203.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049190.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049245.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049229.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049223.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049188.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049243.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049221.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049214.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049205.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049201.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049219.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049179.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049240.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049199.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049210.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049177.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049185.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049225.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049196.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049181.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049227.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049231.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049247.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4024.2979,2.132.34.3049251.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062563.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062566.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062570.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062588.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062557.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062601.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062559.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062565.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062555.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062611.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062613.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062615.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062599.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062587.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062577.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062572.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062581.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062568.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062607.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062583.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062605.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062602.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062594.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062561.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062609.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062579.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062597.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062585.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062574.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062592.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062595.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062586.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062582.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062564.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062610.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062560.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062567.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062616.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062604.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062575.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062573.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062562.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062571.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062614.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062600.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062556.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062591.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062580.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062598.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062603.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062612.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062608.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062576.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062569.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062606.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062593.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062589.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062584.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062578.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4025.2979,2.132.34.3062558.2979,"Torre Llobeta",1,2.132.34.1.2,1
2.132.2979,2.132.34.4026.2979,2.132.34.3049273.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4026.2979,2.132.34.3049280.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4026.2979,2.132.34.3049267.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4026.2979,2.132.34.3049278.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4026.2979,2.132.34.3049291.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4026.2979,2.132.34.3049258.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4026.2979,2.132.34.3049284.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4026.2979,2.132.34.3049282.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4026.2979,2.132.34.3049271.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4026.2979,2.132.34.3049264.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4026.2979,2.132.34.3049287.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4026.2979,2.132.34.3049269.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4026.2979,2.132.34.3049275.2979,"Prosperitat",0,2.132.34.1.1,1
2.132.2979,2.132.34.4026.2979,2.132.34.3049260.2979,"Prosperitat",0,2.132.34.1.1,1
